text,label,text_original,text_recovered,n_obf_detected,recovery_log,has_obfuscation,sdd_verified,root_verb,root_lemma,subject,object,negation,has_negation,olr_match,sagp_label,is_human_tgt,graph_edges
ground pe kya kara rahe the,1,Ground pe kya Kara rahe the @ICC @cricketworldcup @BCCI #DhoniKeepsTheGlove https://t.co/Yeghbmkx1g,ground pe kya kara rahe the,0,,0,TRUE,,,,,,FALSE,0,non_offensive,0,"[{""src"": ""ground"", ""dep"": ""prep"", ""tgt"": ""pe"", ""lemma"": ""pe""}, {""src"": ""rahe"", ""dep"": ""compound"", ""tgt"": ""kya"", ""lemma"": ""kya""}, {""src"": ""rahe"", ""dep"": ""compound"", ""tgt"": ""kara"", ""lemma"": ""kara""}, {""src"": ""pe"", ""dep"": ""pobj"", ""tgt"": ""rahe"", ""lemma"": ""rahe""}, {""src"": ""ground"", ""dep"": ""appos"", ""tgt"": ""the"", ""lemma"": ""the""}]"
day .the protest continues,0,Day 2 ...The Protest Continues !!  #SaveTheSaviour   #SaveBengal   #SaveOurDoctors   #DoctorsFightBack   #DoctorsProtest https://t.co/pZX5NFoc2b,day .the protest continues,0,,0,TRUE,continues,continue,protest,,,FALSE,0,non_offensive,0,"[{""src"": ""continues"", ""dep"": ""npadvmod"", ""tgt"": ""day"", ""lemma"": ""day""}, {""src"": ""protest"", ""dep"": ""compound"", ""tgt"": "".the"", ""lemma"": "".the""}, {""src"": ""continues"", ""dep"": ""nsubj"", ""tgt"": ""protest"", ""lemma"": ""protest""}]"
madbum is such a,1,@Dodgers Madbum is such a #DoucheBag,madbum is such a,0,,0,TRUE,is,be,madbum,a,,FALSE,0,non_offensive,0,"[{""src"": ""is"", ""dep"": ""nsubj"", ""tgt"": ""madbum"", ""lemma"": ""madbum""}, {""src"": ""a"", ""dep"": ""predet"", ""tgt"": ""such"", ""lemma"": ""such""}, {""src"": ""is"", ""dep"": ""attr"", ""tgt"": ""a"", ""lemma"": ""a""}]"
if you were his children would you want to spend the day with him not,1,"@nielslesniewski If you were his children, would you want to spend the day with him?  NOT.  #TrumpIsADisgrace   #TrumpIsAFraud   #TrumpIsAMoron   #TrumpIsATraitor   #TrumpIsCrazy",if you were his children would you want to spend the day with him not,0,,0,TRUE,want,want,you,,not,TRUE,0,non_offensive,0,"[{""src"": ""were"", ""dep"": ""mark"", ""tgt"": ""if"", ""lemma"": ""if""}, {""src"": ""were"", ""dep"": ""nsubj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""want"", ""dep"": ""advcl"", ""tgt"": ""were"", ""lemma"": ""be""}, {""src"": ""children"", ""dep"": ""poss"", ""tgt"": ""his"", ""lemma"": ""his""}, {""src"": ""were"", ""dep"": ""attr"", ""tgt"": ""children"", ""lemma"": ""child""}, {""src"": ""want"", ""dep"": ""aux"", ""tgt"": ""would"", ""lemma"": ""would""}, {""src"": ""want"", ""dep"": ""nsubj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""spend"", ""dep"": ""aux"", ""tgt"": ""to"", ""lemma"": ""to""}, {""src"": ""want"", ""dep"": ""xcomp"", ""tgt"": ""spend"", ""lemma"": ""spend""}, {""src"": ""day"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""spend"", ""dep"": ""dobj"", ""tgt"": ""day"", ""lemma"": ""day""}, {""src"": ""spend"", ""dep"": ""prep"", ""tgt"": ""with"", ""lemma"": ""with""}, {""src"": ""with"", ""dep"": ""pobj"", ""tgt"": ""him"", ""lemma"": ""he""}, {""src"": ""want"", ""dep"": ""neg"", ""tgt"": ""not"", ""lemma"": ""not""}]"
hope you have a shitty birthday full of tweets demanding your impeachment you're a piece of shit,1,@realDonaldTrump hope you have a shitty birthday full of tweets demanding your impeachment. You're a piece of shit!!! #FuckTrump,hope you have a shitty birthday full of tweets demanding your impeachment you're a piece of shit,0,,0,TRUE,hope,hope,,,,FALSE,0,non_offensive,0,"[{""src"": ""have"", ""dep"": ""nsubj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""hope"", ""dep"": ""ccomp"", ""tgt"": ""have"", ""lemma"": ""have""}, {""src"": ""birthday"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""birthday"", ""dep"": ""amod"", ""tgt"": ""shitty"", ""lemma"": ""shitty""}, {""src"": ""have"", ""dep"": ""dobj"", ""tgt"": ""birthday"", ""lemma"": ""birthday""}, {""src"": ""birthday"", ""dep"": ""amod"", ""tgt"": ""full"", ""lemma"": ""full""}, {""src"": ""full"", ""dep"": ""prep"", ""tgt"": ""of"", ""lemma"": ""of""}, {""src"": ""of"", ""dep"": ""pobj"", ""tgt"": ""tweets"", ""lemma"": ""tweet""}, {""src"": ""tweets"", ""dep"": ""acl"", ""tgt"": ""demanding"", ""lemma"": ""demand""}, {""src"": ""impeachment"", ""dep"": ""poss"", ""tgt"": ""your"", ""lemma"": ""your""}, {""src"": ""demanding"", ""dep"": ""dobj"", ""tgt"": ""impeachment"", ""lemma"": ""impeachment""}, {""src"": ""'re"", ""dep"": ""nsubj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""have"", ""dep"": ""ccomp"", ""tgt"": ""'re"", ""lemma"": ""be""}, {""src"": ""piece"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""'re"", ""dep"": ""attr"", ""tgt"": ""piece"", ""lemma"": ""piece""}]"
can support a terrorist country )to participate in wc tournament but they refushed a true country lover sir to wear his 'balidaan sign gloves,1,#Icc can support a terrorist country(#Pakistan)to participate in wc tournament but they refushed a true country lover #Dhoni sir to wear his 'Balidaan' sign gloves.  #shameonyouicc 👎👎🖕🖕  #DhoniKeepsTheGlove 👍👍🤘🤘  #DhoniKeSaathDesh 🇮🇳🇮🇳🇮🇳  #DhoniKeepBalidaanBadgeGlove,can support a terrorist country )to participate in wc tournament but they refushed a true country lover sir to wear his 'balidaan sign gloves,0,,0,TRUE,refushed,refushe,they,lover,,FALSE,0,non_offensive,0,"[{""src"": ""support"", ""dep"": ""aux"", ""tgt"": ""can"", ""lemma"": ""can""}, {""src"": ""country"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""country"", ""dep"": ""amod"", ""tgt"": ""terrorist"", ""lemma"": ""terrorist""}, {""src"": ""support"", ""dep"": ""dobj"", ""tgt"": ""country"", ""lemma"": ""country""}, {""src"": ""support"", ""dep"": ""punct"", ""tgt"": "")"", ""lemma"": "")""}, {""src"": ""participate"", ""dep"": ""aux"", ""tgt"": ""to"", ""lemma"": ""to""}, {""src"": ""support"", ""dep"": ""xcomp"", ""tgt"": ""participate"", ""lemma"": ""participate""}, {""src"": ""participate"", ""dep"": ""prep"", ""tgt"": ""in"", ""lemma"": ""in""}, {""src"": ""tournament"", ""dep"": ""compound"", ""tgt"": ""wc"", ""lemma"": ""wc""}, {""src"": ""in"", ""dep"": ""pobj"", ""tgt"": ""tournament"", ""lemma"": ""tournament""}, {""src"": ""refushed"", ""dep"": ""cc"", ""tgt"": ""but"", ""lemma"": ""but""}, {""src"": ""refushed"", ""dep"": ""nsubj"", ""tgt"": ""they"", ""lemma"": ""they""}, {""src"": ""lover"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""country"", ""dep"": ""amod"", ""tgt"": ""true"", ""lemma"": ""true""}, {""src"": ""lover"", ""dep"": ""compound"", ""tgt"": ""country"", ""lemma"": ""country""}]"
retweet this forever,1,Retweet this forever. #TrumpRussia #TrumpIsACrook #TrumpRussia #TrumpIsATraitor https://t.co/15NxEvoKcd,retweet this forever,0,,0,TRUE,retweet,retweet,,this,,FALSE,0,non_offensive,0,"[{""src"": ""retweet"", ""dep"": ""dobj"", ""tgt"": ""this"", ""lemma"": ""this""}, {""src"": ""retweet"", ""dep"": ""advmod"", ""tgt"": ""forever"", ""lemma"": ""forever""}]"
im not saying is a russian asset but the russian sure say he is,0,@SpringF_kx @BBackerman1 @Rich705 @VtxMad @PennyCarrigan1 @keanothedog @ommatid @ThaddeusArjuna @Rose52413 @fordyce_greg @mason4922 @MBonsario @Doh_Doh_Burrd @clairermassey @SarahLies4Trump @ignats66 @gentlemindmom @cyferPtVila @a_patriciann @AllAboutAllan @stuffbusted @CurtisCBallII1 @DearAuntCrabby @Baltic_Bluebird @BarbieToes1 @basshooker2 @kaysintBB @Barbara13199344 @Michael97396326 @Barbie2692 @BeautyAbounds4U @adamcbest @Falconer084 @BearmanShannon @marcbenoit39 @BenPutnam56 @NotMyPrecedent @Carolyny1948 I’m not saying @realDonaldTrump is a russian asset but the russian sure say he is! #ImpeachTrumpNow #TrumpIsATraitor @MBonsario @e_whittler @AndyOstroy @StevenBeschloss @Lawrence @maddow @AriMelber @JoyAnnReid @MalcolmNance @JillWineBanks @Cheezetta,im not saying is a russian asset but the russian sure say he is,0,,0,TRUE,saying,say,i,,not,TRUE,0,non_offensive,0,"[{""src"": ""saying"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""saying"", ""dep"": ""aux"", ""tgt"": ""m"", ""lemma"": ""m""}, {""src"": ""saying"", ""dep"": ""neg"", ""tgt"": ""not"", ""lemma"": ""not""}, {""src"": ""saying"", ""dep"": ""ccomp"", ""tgt"": ""is"", ""lemma"": ""be""}, {""src"": ""asset"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""asset"", ""dep"": ""amod"", ""tgt"": ""russian"", ""lemma"": ""russian""}, {""src"": ""is"", ""dep"": ""attr"", ""tgt"": ""asset"", ""lemma"": ""asset""}, {""src"": ""asset"", ""dep"": ""cc"", ""tgt"": ""but"", ""lemma"": ""but""}, {""src"": ""russian"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""say"", ""dep"": ""nsubj"", ""tgt"": ""russian"", ""lemma"": ""russian""}, {""src"": ""say"", ""dep"": ""advmod"", ""tgt"": ""sure"", ""lemma"": ""sure""}, {""src"": ""saying"", ""dep"": ""conj"", ""tgt"": ""say"", ""lemma"": ""say""}, {""src"": ""is"", ""dep"": ""nsubj"", ""tgt"": ""he"", ""lemma"": ""he""}, {""src"": ""say"", ""dep"": ""ccomp"", ""tgt"": ""is"", ""lemma"": ""be""}]"
it was who brought the country back from the brink of economic collapse now is bankrupting the country since bankruptcy is actually the only thing knows,0,"@TheRightMelissa @jeremynewberger @realDonaldTrump It was @BarackObama who brought the country back from the brink of economic collapse, now @POTUS is Bankrupting the country, since Bankruptcy is actually the only thing @realDonaldTrump knows     #Resistance #LockThemAllUp #FuckTrump #ComplicitGOP #Resist      https://t.co/lF2am3njsh",it was who brought the country back from the brink of economic collapse now is bankrupting the country since bankruptcy is actually the only thing knows,0,,0,TRUE,knows,know,thing,,,FALSE,0,non_offensive,0,"[{""src"": ""was"", ""dep"": ""nsubj"", ""tgt"": ""it"", ""lemma"": ""it""}, {""src"": ""knows"", ""dep"": ""ccomp"", ""tgt"": ""was"", ""lemma"": ""be""}, {""src"": ""brought"", ""dep"": ""nsubj"", ""tgt"": ""who"", ""lemma"": ""who""}, {""src"": ""was"", ""dep"": ""ccomp"", ""tgt"": ""brought"", ""lemma"": ""bring""}, {""src"": ""country"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""brought"", ""dep"": ""dobj"", ""tgt"": ""country"", ""lemma"": ""country""}, {""src"": ""brought"", ""dep"": ""advmod"", ""tgt"": ""back"", ""lemma"": ""back""}, {""src"": ""back"", ""dep"": ""prep"", ""tgt"": ""from"", ""lemma"": ""from""}, {""src"": ""brink"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""from"", ""dep"": ""pobj"", ""tgt"": ""brink"", ""lemma"": ""brink""}, {""src"": ""brink"", ""dep"": ""prep"", ""tgt"": ""of"", ""lemma"": ""of""}, {""src"": ""collapse"", ""dep"": ""amod"", ""tgt"": ""economic"", ""lemma"": ""economic""}, {""src"": ""of"", ""dep"": ""pobj"", ""tgt"": ""collapse"", ""lemma"": ""collapse""}, {""src"": ""brought"", ""dep"": ""advmod"", ""tgt"": ""now"", ""lemma"": ""now""}, {""src"": ""bankrupting"", ""dep"": ""aux"", ""tgt"": ""is"", ""lemma"": ""be""}]"
fuck off imagine being years old and thinking you know better than a literal doctor shut up,1,fuck off imagine being 15 years old and thinking you know better than a literal doctor shut up pic.twitter.com/PWBOWX3oN8,fuck off imagine being years old and thinking you know better than a literal doctor shut up,0,,0,TRUE,fuck,fuck,,imagine,,FALSE,1,offensive,0,"[{""src"": ""fuck"", ""dep"": ""prt"", ""tgt"": ""off"", ""lemma"": ""off""}, {""src"": ""fuck"", ""dep"": ""dobj"", ""tgt"": ""imagine"", ""lemma"": ""imagine""}, {""src"": ""imagine"", ""dep"": ""xcomp"", ""tgt"": ""being"", ""lemma"": ""be""}, {""src"": ""old"", ""dep"": ""npadvmod"", ""tgt"": ""years"", ""lemma"": ""year""}, {""src"": ""being"", ""dep"": ""acomp"", ""tgt"": ""old"", ""lemma"": ""old""}, {""src"": ""being"", ""dep"": ""cc"", ""tgt"": ""and"", ""lemma"": ""and""}, {""src"": ""being"", ""dep"": ""conj"", ""tgt"": ""thinking"", ""lemma"": ""think""}, {""src"": ""know"", ""dep"": ""nsubj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""thinking"", ""dep"": ""parataxis"", ""tgt"": ""know"", ""lemma"": ""know""}, {""src"": ""know"", ""dep"": ""advmod"", ""tgt"": ""better"", ""lemma"": ""well""}, {""src"": ""better"", ""dep"": ""prep"", ""tgt"": ""than"", ""lemma"": ""than""}, {""src"": ""doctor"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""doctor"", ""dep"": ""amod"", ""tgt"": ""literal"", ""lemma"": ""literal""}, {""src"": ""than"", ""dep"": ""pobj"", ""tgt"": ""doctor"", ""lemma"": ""doctor""}, {""src"": ""fuck"", ""dep"": ""conj"", ""tgt"": ""shut"", ""lemma"": ""shut""}]"
bbc news ask wheres boris cleverly hes been busy gaining the support of members of parliament the people that have a vote i.e public opinion is irrelevant why would he bother trying to convince us hes right for leadership,0,"BBC news ask “Where’s Boris” - Cleverly “he’s been busy gaining the support of members of parliament, the people that have a vote”    i.e Public opinion is irrelevant. Why would he bother trying to convince us he’s right for leadership?  #C4debates #BorisJohnsonShouldNotBePM",bbc news ask wheres boris cleverly hes been busy gaining the support of members of parliament the people that have a vote i.e public opinion is irrelevant why would he bother trying to convince us hes right for leadership,0,,0,TRUE,ask,ask,news,people,,FALSE,0,non_offensive,1,"[{""src"": ""news"", ""dep"": ""compound"", ""tgt"": ""bbc"", ""lemma"": ""bbc""}, {""src"": ""ask"", ""dep"": ""nsubj"", ""tgt"": ""news"", ""lemma"": ""news""}, {""src"": ""been"", ""dep"": ""advmod"", ""tgt"": ""where"", ""lemma"": ""where""}, {""src"": ""boris"", ""dep"": ""compound"", ""tgt"": ""s"", ""lemma"": ""s""}, {""src"": ""been"", ""dep"": ""npadvmod"", ""tgt"": ""boris"", ""lemma"": ""boris""}, {""src"": ""been"", ""dep"": ""advmod"", ""tgt"": ""cleverly"", ""lemma"": ""cleverly""}, {""src"": ""been"", ""dep"": ""nsubj"", ""tgt"": ""he"", ""lemma"": ""he""}, {""src"": ""been"", ""dep"": ""auxpass"", ""tgt"": ""s"", ""lemma"": ""s""}, {""src"": ""ask"", ""dep"": ""ccomp"", ""tgt"": ""been"", ""lemma"": ""be""}, {""src"": ""been"", ""dep"": ""acomp"", ""tgt"": ""busy"", ""lemma"": ""busy""}, {""src"": ""busy"", ""dep"": ""xcomp"", ""tgt"": ""gaining"", ""lemma"": ""gain""}, {""src"": ""support"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""gaining"", ""dep"": ""dobj"", ""tgt"": ""support"", ""lemma"": ""support""}, {""src"": ""support"", ""dep"": ""prep"", ""tgt"": ""of"", ""lemma"": ""of""}, {""src"": ""of"", ""dep"": ""pobj"", ""tgt"": ""members"", ""lemma"": ""member""}]"
and people wonder why the pillock didnt turn up here's the answer he's an embarrassment,1,And people wonder why the pillock didnt turn up? Here's the answer. He's an embarrassment.  #BorisJohnsonShouldNotBePM https://t.co/wVeyL5hweN,and people wonder why the pillock didnt turn up here's the answer he's an embarrassment,0,,0,TRUE,wonder,wonder,people,,,FALSE,0,non_offensive,0,"[{""src"": ""wonder"", ""dep"": ""cc"", ""tgt"": ""and"", ""lemma"": ""and""}, {""src"": ""wonder"", ""dep"": ""nsubj"", ""tgt"": ""people"", ""lemma"": ""people""}, {""src"": ""turn"", ""dep"": ""advmod"", ""tgt"": ""why"", ""lemma"": ""why""}, {""src"": ""pillock"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""turn"", ""dep"": ""nsubj"", ""tgt"": ""pillock"", ""lemma"": ""pillock""}, {""src"": ""turn"", ""dep"": ""aux"", ""tgt"": ""did"", ""lemma"": ""do""}, {""src"": ""turn"", ""dep"": ""neg"", ""tgt"": ""nt"", ""lemma"": ""not""}, {""src"": ""wonder"", ""dep"": ""ccomp"", ""tgt"": ""turn"", ""lemma"": ""turn""}, {""src"": ""turn"", ""dep"": ""prt"", ""tgt"": ""up"", ""lemma"": ""up""}, {""src"": ""turn"", ""dep"": ""advmod"", ""tgt"": ""here"", ""lemma"": ""here""}, {""src"": ""wonder"", ""dep"": ""ccomp"", ""tgt"": ""'s"", ""lemma"": ""be""}, {""src"": ""answer"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""'s"", ""dep"": ""nsubj"", ""tgt"": ""answer"", ""lemma"": ""answer""}, {""src"": ""'s"", ""dep"": ""nsubj"", ""tgt"": ""he"", ""lemma"": ""he""}, {""src"": ""answer"", ""dep"": ""relcl"", ""tgt"": ""'s"", ""lemma"": ""be""}]"
1 icc on dhoni's gloves vs 2.icc planning the world cup,1,#ShameOnICC  1. ICC on Dhoni's gloves                    Vs  2.ICC planning the World Cup https://t.co/4kO3zKt7ln,1 icc on dhoni's gloves vs 2.icc planning the world cup,0,,0,TRUE,planning,plan,,cup,,FALSE,0,non_offensive,0,"[{""src"": ""icc"", ""dep"": ""nummod"", ""tgt"": ""1"", ""lemma"": ""1""}, {""src"": ""icc"", ""dep"": ""prep"", ""tgt"": ""on"", ""lemma"": ""on""}, {""src"": ""gloves"", ""dep"": ""poss"", ""tgt"": ""dhoni"", ""lemma"": ""dhoni""}, {""src"": ""dhoni"", ""dep"": ""case"", ""tgt"": ""'s"", ""lemma"": ""'s""}, {""src"": ""on"", ""dep"": ""pobj"", ""tgt"": ""gloves"", ""lemma"": ""glove""}, {""src"": ""icc"", ""dep"": ""prep"", ""tgt"": ""vs"", ""lemma"": ""vs""}, {""src"": ""vs"", ""dep"": ""pobj"", ""tgt"": ""2.icc"", ""lemma"": ""2.icc""}, {""src"": ""icc"", ""dep"": ""acl"", ""tgt"": ""planning"", ""lemma"": ""plan""}, {""src"": ""cup"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""cup"", ""dep"": ""compound"", ""tgt"": ""world"", ""lemma"": ""world""}, {""src"": ""planning"", ""dep"": ""dobj"", ""tgt"": ""cup"", ""lemma"": ""cup""}]"
getting out of work in times square be like,1,Getting out of work in Times Square be like.  #fucktrump #ineedweed https://t.co/FFNubq77jY,getting out of work in times square be like,0,,0,TRUE,be,be,getting,,,FALSE,0,non_offensive,0,"[{""src"": ""be"", ""dep"": ""csubj"", ""tgt"": ""getting"", ""lemma"": ""get""}, {""src"": ""getting"", ""dep"": ""prep"", ""tgt"": ""out"", ""lemma"": ""out""}, {""src"": ""out"", ""dep"": ""prep"", ""tgt"": ""of"", ""lemma"": ""of""}, {""src"": ""of"", ""dep"": ""pobj"", ""tgt"": ""work"", ""lemma"": ""work""}, {""src"": ""getting"", ""dep"": ""prep"", ""tgt"": ""in"", ""lemma"": ""in""}, {""src"": ""square"", ""dep"": ""compound"", ""tgt"": ""times"", ""lemma"": ""times""}, {""src"": ""in"", ""dep"": ""pobj"", ""tgt"": ""square"", ""lemma"": ""square""}, {""src"": ""be"", ""dep"": ""prep"", ""tgt"": ""like"", ""lemma"": ""like""}]"
tomorrow toss update weather won the toss and chose to rain first,0,Tomorrow #INDvPAK  Toss Update:    Weather won the Toss and chose to Rain first      #ShameOnICC  #CWC19 https://t.co/DJohxTv9Nz,tomorrow toss update weather won the toss and chose to rain first,0,,0,TRUE,won,win,weather,toss,,FALSE,0,non_offensive,0,"[{""src"": ""weather"", ""dep"": ""compound"", ""tgt"": ""tomorrow"", ""lemma"": ""tomorrow""}, {""src"": ""weather"", ""dep"": ""compound"", ""tgt"": ""toss"", ""lemma"": ""toss""}, {""src"": ""weather"", ""dep"": ""compound"", ""tgt"": ""update"", ""lemma"": ""update""}, {""src"": ""won"", ""dep"": ""nsubj"", ""tgt"": ""weather"", ""lemma"": ""weather""}, {""src"": ""toss"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""won"", ""dep"": ""dobj"", ""tgt"": ""toss"", ""lemma"": ""toss""}, {""src"": ""won"", ""dep"": ""cc"", ""tgt"": ""and"", ""lemma"": ""and""}, {""src"": ""won"", ""dep"": ""conj"", ""tgt"": ""chose"", ""lemma"": ""choose""}, {""src"": ""rain"", ""dep"": ""aux"", ""tgt"": ""to"", ""lemma"": ""to""}, {""src"": ""chose"", ""dep"": ""xcomp"", ""tgt"": ""rain"", ""lemma"": ""rain""}, {""src"": ""rain"", ""dep"": ""advmod"", ""tgt"": ""first"", ""lemma"": ""first""}]"
happy,0,@POTUS   @WhiteHouse   @FLOTUS   @EricTrump   @DonaldJTrumpJr   Happy #JohnMcCainDay !  #ImpeachTrumpNow   #TrumpIsATraitor https://t.co/bMNhCzKbTu,happy,0,,0,TRUE,,,,,,FALSE,0,non_offensive,0,[]
its gonna be a lot of fun im dying over here you slay me,0,It’s gonna be a lot of fun?? I’m dying over here!! You slay me!! #murderer https://t.co/1LmbHqZ0PY,its gonna be a lot of fun im dying over here you slay me,0,,0,TRUE,dying,die,i,,,FALSE,0,non_offensive,0,"[{""src"": ""gon"", ""dep"": ""poss"", ""tgt"": ""its"", ""lemma"": ""its""}, {""src"": ""be"", ""dep"": ""aux"", ""tgt"": ""na"", ""lemma"": ""to""}, {""src"": ""gon"", ""dep"": ""xcomp"", ""tgt"": ""be"", ""lemma"": ""be""}, {""src"": ""lot"", ""dep"": ""det"", ""tgt"": ""a"", ""lemma"": ""a""}, {""src"": ""be"", ""dep"": ""attr"", ""tgt"": ""lot"", ""lemma"": ""lot""}, {""src"": ""lot"", ""dep"": ""prep"", ""tgt"": ""of"", ""lemma"": ""of""}, {""src"": ""of"", ""dep"": ""pobj"", ""tgt"": ""fun"", ""lemma"": ""fun""}, {""src"": ""dying"", ""dep"": ""nsubj"", ""tgt"": ""i"", ""lemma"": ""i""}, {""src"": ""dying"", ""dep"": ""aux"", ""tgt"": ""m"", ""lemma"": ""m""}, {""src"": ""lot"", ""dep"": ""relcl"", ""tgt"": ""dying"", ""lemma"": ""die""}, {""src"": ""dying"", ""dep"": ""prt"", ""tgt"": ""over"", ""lemma"": ""over""}, {""src"": ""dying"", ""dep"": ""advmod"", ""tgt"": ""here"", ""lemma"": ""here""}, {""src"": ""slay"", ""dep"": ""nsubj"", ""tgt"": ""you"", ""lemma"": ""you""}, {""src"": ""lot"", ""dep"": ""relcl"", ""tgt"": ""slay"", ""lemma"": ""slay""}, {""src"": ""slay"", ""dep"": ""dobj"", ""tgt"": ""me"", ""lemma"": ""i""}]"
the damning allegations against that he sexually assaulted women could jeopardized his re-election campaign im no stranger to accountability but has crossed the line on and its going to stop \n\n#trumpisarapist,1,The damning allegations against @realDonaldTrump that he sexually assaulted women could jeopardized his re-election campaign. Im no stranger to accountability but #TrumpTheRapist has crossed the line on #SexualMisconduct and its going to stop ! \n\n#TrumpisARapist #DonTheCon,the damning allegations against that he sexually assaulted women could jeopardized his re-election campaign im no stranger to accountability but has crossed the line on and its going to stop \n\n#trumpisarapist,0,,0,TRUE,jeopardized,jeopardize,women,campaign,no,TRUE,1,offensive,0,"[{""src"": ""allegations"", ""dep"": ""det"", ""tgt"": ""the"", ""lemma"": ""the""}, {""src"": ""allegations"", ""dep"": ""amod"", ""tgt"": ""damning"", ""lemma"": ""damning""}, {""src"": ""allegations"", ""dep"": ""prep"", ""tgt"": ""against"", ""lemma"": ""against""}, {""src"": ""jeopardized"", ""dep"": ""mark"", ""tgt"": ""that"", ""lemma"": ""that""}, {""src"": ""women"", ""dep"": ""nmod"", ""tgt"": ""he"", ""lemma"": ""he""}, {""src"": ""assaulted"", ""dep"": ""advmod"", ""tgt"": ""sexually"", ""lemma"": ""sexually""}, {""src"": ""women"", ""dep"": ""amod"", ""tgt"": ""assaulted"", ""lemma"": ""assaulted""}, {""src"": ""jeopardized"", ""dep"": ""nsubj"", ""tgt"": ""women"", ""lemma"": ""woman""}, {""src"": ""jeopardized"", ""dep"": ""aux"", ""tgt"": ""could"", ""lemma"": ""could""}, {""src"": ""against"", ""dep"": ""pcomp"", ""tgt"": ""jeopardized"", ""lemma"": ""jeopardize""}, {""src"": ""campaign"", ""dep"": ""poss"", ""tgt"": ""his"", ""lemma"": ""his""}, {""src"": ""campaign"", ""dep"": ""compound"", ""tgt"": ""re"", ""lemma"": ""re""}, {""src"": ""campaign"", ""dep"": ""compound"", ""tgt"": ""-"", ""lemma"": ""-""}, {""src"": ""campaign"", ""dep"": ""compound"", ""tgt"": ""election"", ""lemma"": ""election""}, {""src"": ""jeopardized"", ""dep"": ""dobj"", ""tgt"": ""campaign"", ""lemma"": ""campaign""}]"
dont watch it then,0,@piersmorgan Dont watch it then. #dickhead,dont watch it then,0,,0,TRUE,watch,watch,,it,nt,TRUE,0,non_offensive,0,"[{""src"": ""watch"", ""dep"": ""aux"", ""tgt"": ""do"", ""lemma"": ""do""}, {""src"": ""watch"", ""dep"": ""neg"", ""tgt"": ""nt"", ""lemma"": ""not""}, {""src"": ""watch"", ""dep"": ""dobj"", ""tgt"": ""it"", ""lemma"": ""it""}, {""src"": ""watch"", ""dep"": ""advmod"", ""tgt"": ""then"", ""lemma"": ""then""}]"
